,Sampling_start_date,State,County,detection_status_SARSCoV2,sars.cov.2_cocentration_copy_per_ml*,pmmov_concentration**,new_cases***,cumulative_cases***,county_population,wwtp_flow_MGD****,wwtp_flow_mL,Estimated_population_served,Sampling_location_ID
170,4/20/20,CA,Placer,not detected,NA,810578.8581,0,132,398329,4.563,17272834956,75000,acc325bae4331d03c1a43fb63a52e42aa50817d5
171,4/27/20,CA,Placer,not detected,NA,unmeasured,2,143,398329,4.375,16561177500,75000,acc325bae4331d03c1a43fb63a52e42aa50817d5
172,4/14/20,CA,Lake,not detected,NA,3675528.309,1,5,64386,1.2,4542494400,16567,be717b580a3fd063fb8b521cc39907898031556b
173,4/8/20,CA,Lake,not detected,NA,8584747.416,1,3,64386,1.1,4163953200,16567,be717b580a3fd063fb8b521cc39907898031556b
174,4/22/20,CA,Lake,not detected,NA,1401456.984,0,6,64386,1.1,4163953200,16567,be717b580a3fd063fb8b521cc39907898031556b
175,4/28/20,CA,Lake,not detected,NA,unmeasured,0,6,64386,1.1,4163953200,16567,be717b580a3fd063fb8b521cc39907898031556b
176,4/1/20,CA,Lake,not detected,NA,9573456.584,0,0,64386,0.221,836576052,4661,20a4e42085a1b72f8d4b8a270b08bb6538aa0654
177,4/8/20,CA,Lake,not detected,NA,3579896.92,1,3,64386,0.225,851717700,4661,20a4e42085a1b72f8d4b8a270b08bb6538aa0654
178,4/15/20,CA,Lake,not detected,NA,2118555.141,0,5,64386,0.201,760867812,4661,20a4e42085a1b72f8d4b8a270b08bb6538aa0654
179,4/21/20,CA,Lake,not detected,NA,8341588.697,0,6,64386,0.196,741940752,4661,20a4e42085a1b72f8d4b8a270b08bb6538aa0654
180,4/1/20,CA,Lake,not detected,NA,7193533.527,0,0,64386,0.091,344472492,1221,baf35a05ea84ce2f67076f4e73157d9886108df5
181,4/8/20,CA,Lake,not detected,NA,2680701.897,1,3,64386,0.094,355828728,1221,baf35a05ea84ce2f67076f4e73157d9886108df5
182,4/15/20,CA,Lake,not detected,NA,1340103.286,0,5,64386,0.089,336901668,1221,baf35a05ea84ce2f67076f4e73157d9886108df5
183,4/21/20,CA,Lake,not detected,NA,17369618.19,0,6,64386,0.091,344472492,1221,baf35a05ea84ce2f67076f4e73157d9886108df5
184,3/31/20,CA,Lake,not detected,NA,2060989.466,0,0,64386,0.998,3777841176,10080,cc56ff2d0dfe9a44438743830ab4e634d5e5daa1
185,4/8/20,CA,Lake,not detected,NA,639912.3938,1,3,64386,1.011,3827051532,10080,cc56ff2d0dfe9a44438743830ab4e634d5e5daa1
186,4/14/20,CA,Lake,not detected,NA,694221.0403,1,5,64386,1.088,4118528256,10080,cc56ff2d0dfe9a44438743830ab4e634d5e5daa1
187,4/21/20,CA,Lake,not detected,NA,2800111.157,0,6,64386,1.006,3808124472,10080,cc56ff2d0dfe9a44438743830ab4e634d5e5daa1
188,5/12/20,OR,Washington,quantifiable,60.39020168,470442.1998,14,601,601592,4.3,16277271600,48600,266e554c07e0e7412dbc799727729f04f466453c
189,5/12/20,OR,Washington,quantifiable,18.75580149,1321771.161,14,601,601592,4.2,15898730400,48300,f2f628fb160c0f84e56e5d1edf14eb23689db615
190,4/15/20,OR,Washington,not detected,NA,3883718.753,0,364,601592,20.9,79115110800,235300,0cfd4d1e8d5bfdb1e7385a4d89623c73d228b3c4
191,4/15/20,OR,Washington,quantifiable,20.73035906,2938409.18,0,364,601592,32.5,1.23E+11,293600,093ba6cdada068c3a61384c05d166458bf376365
192,4/8/20,OR,Washington,quantifiable,14.0928722,280027.3959,13,295,601592,4.3,16277271600,48600,266e554c07e0e7412dbc799727729f04f466453c
193,4/8/20,OR,Washington,quantifiable,20.94489665,4010717.026,13,295,601592,4.2,15898730400,48300,f2f628fb160c0f84e56e5d1edf14eb23689db615
194,4/21/20,OR,Washington,quantifiable,120.3852576,1729040.922,7,415,601592,4.3,16277271600,48600,266e554c07e0e7412dbc799727729f04f466453c
195,4/21/20,OR,Washington,quantifiable,38.3605465,1368079.301,7,415,601592,20.9,79115110800,235300,0cfd4d1e8d5bfdb1e7385a4d89623c73d228b3c4
196,4/8/20,OR,Washington,quantifiable,83.0131931,17937607.7,13,295,601592,20.9,79115110800,235300,0cfd4d1e8d5bfdb1e7385a4d89623c73d228b3c4
197,4/8/20,OR,Washington,quantifiable,40.61979621,7531795.534,13,295,601592,32.5,1.23E+11,293600,093ba6cdada068c3a61384c05d166458bf376365
198,4/21/20,OR,Washington,quantifiable,300.4926546,1175734.527,7,415,601592,4.2,15898730400,48300,f2f628fb160c0f84e56e5d1edf14eb23689db615
199,4/21/20,OR,Washington,quantifiable,16878.70547,2096781.963,7,415,601592,32.5,1.23E+11,293600,093ba6cdada068c3a61384c05d166458bf376365
200,5/12/20,OR,Washington,not detected,NA,377393.375,14,601,601592,20.9,79115110800,235300,0cfd4d1e8d5bfdb1e7385a4d89623c73d228b3c4
201,5/12/20,OR,Washington,not detected,NA,647141.5086,14,601,601592,32.5,1.23E+11,293600,093ba6cdada068c3a61384c05d166458bf376365
202,4/15/20,OR,Washington,not detected,NA,2771333.376,0,364,601592,4.2,15898730400,48300,f2f628fb160c0f84e56e5d1edf14eb23689db615
203,4/15/20,OR,Washington,quantifiable,79.2827631,2659149.608,0,364,601592,4.3,16277271600,48600,266e554c07e0e7412dbc799727729f04f466453c
204,3/29/20,CA,Orange,not detected,NA,unmeasured,28,431,3175692,2.6,9842071200,45413,647b13d1edd1e80b3bfa9ffbbd416537963048e8
205,4/10/20,PA,Lebanon,quantifiable,38.82534814,497089.1365,31,218,141793,6.464,24468903168,25500,32033e9d812fb822a851424c8e04395e3e936b28
206,4/13/20,PA,Lebanon,quantifiable,60.81692652,1442309.691,14,284,141793,8.589,32512903668,25500,32033e9d812fb822a851424c8e04395e3e936b28
207,4/24/20,PA,Lebanon,not detected,NA,13602219.29,31,575,141793,6.633,25108637796,25500,32033e9d812fb822a851424c8e04395e3e936b28
208,4/28/20,PA,Lebanon,quantifiable,26.93268076,unmeasured,14,635,141793,5.5,20819766000,25500,32033e9d812fb822a851424c8e04395e3e936b28
209,4/9/20,FL,Miami_Dade,quantifiable,42.17284899,3341646.623,437,5898,2716940,85,3.22E+11,776150,a81d9dccee935819285160a695e4099b0b503846
210,4/15/20,FL,Miami_Dade,quantifiable,15.69939296,2068098.75,351,8063,2716940,86.9,3.29E+11,776150,a81d9dccee935819285160a695e4099b0b503846
211,4/22/20,FL,Miami_Dade,quantifiable,55.56716423,75059.34531,233,10289,2716940,82.2,3.11E+11,776150,a81d9dccee935819285160a695e4099b0b503846
212,4/29/20,FL,Miami_Dade,quantifiable,31.13133522,5665826.509,96,11927,2716940,91.5,3.46E+11,776150,a81d9dccee935819285160a695e4099b0b503846
213,4/29/20,FL,Miami_Dade,not detected,NA,unmeasured,96,11927,2716940,78.1,2.96E+11,920528,6fbca53ba2b2c3b147be598522d340b6db6b2ce8
214,4/9/20,FL,Miami_Dade,quantifiable,28.07592421,1383924.895,437,5898,2716940,74,2.80E+11,920528,6fbca53ba2b2c3b147be598522d340b6db6b2ce8
215,4/15/20,FL,Miami_Dade,quantifiable,46.47374609,1771225.158,351,8063,2716940,86.27,3.27E+11,920528,6fbca53ba2b2c3b147be598522d340b6db6b2ce8
216,4/22/20,FL,Miami_Dade,quantifiable,126.1516845,296557.7459,233,10289,2716940,76.4,2.89E+11,920528,6fbca53ba2b2c3b147be598522d340b6db6b2ce8
217,4/15/20,FL,Miami_Dade,quantifiable,40.34555179,17610523.74,351,8063,2716940,86.79,3.29E+11,829725,e1e6593e60cb31d5191e868461d2630a74c10f3a
218,4/9/20,FL,Miami_Dade,quantifiable,182.7298653,15683392.87,437,5898,2716940,89,3.37E+11,829725,e1e6593e60cb31d5191e868461d2630a74c10f3a
219,4/29/20,FL,Miami_Dade,quantifiable,19.94822851,5022509.56,96,11927,2716940,84.7,3.21E+11,829725,e1e6593e60cb31d5191e868461d2630a74c10f3a
220,4/22/20,FL,Miami_Dade,quantifiable,41.82628914,2473644.426,233,10289,2716940,87.33,3.31E+11,829725,e1e6593e60cb31d5191e868461d2630a74c10f3a
221,4/14/20,OH,Portage,quantifiable,13.45290139,3199375.954,2,146,162466,3.411,12912040332,16028,d7b35b5313a08e898c9a0fdbe71894ae1ded8598
222,4/7/20,OH,Portage,not detected,NA,5294717.242,7,101,162466,3.416,12930967392,16028,d7b35b5313a08e898c9a0fdbe71894ae1ded8598
223,4/28/20,OH,Portage,quantifiable,54.93295706,unmeasured,5,226,162466,3.193,12086820516,16028,d7b35b5313a08e898c9a0fdbe71894ae1ded8598
224,4/21/20,OH,Portage,not detected,NA,430153.3129,6,186,162466,2.901,10981480212,16028,d7b35b5313a08e898c9a0fdbe71894ae1ded8598
225,4/7/20,OH,Portage,not detected,NA,2742851.354,7,101,162466,1.5998,6055902118,10000,3d74b4b6686e5cb912afe0aaf9f69bd4408246ce
226,4/14/20,OH,Portage,not detected,NA,3625248.421,2,146,162466,1.27,4807473240,10000,3d74b4b6686e5cb912afe0aaf9f69bd4408246ce
227,4/21/20,OH,Portage,quantifiable,208.3845634,3739359.948,6,186,162466,1.192,4512211104,10000,3d74b4b6686e5cb912afe0aaf9f69bd4408246ce
228,4/28/20,OH,Portage,not detected,NA,1510049.807,5,226,162466,1.313,4970245956,10000,3d74b4b6686e5cb912afe0aaf9f69bd4408246ce
229,4/14/20,OR,Deschutes,not detected,NA,536210.4482,1,55,197692,6,22712472000,1.00E+05,86ea08ac199cc7952e4821006e6ae26643db83cc
230,5/12/20,OR,Deschutes,not detected,NA,162889.1931,3,89,197692,6.9,26119342800,1.00E+05,86ea08ac199cc7952e4821006e6ae26643db83cc
231,4/21/20,OR,Deschutes,quantifiable,38.41296185,1017415.318,0,64,197692,5.8,21955389600,1.00E+05,86ea08ac199cc7952e4821006e6ae26643db83cc
232,4/28/20,OR,Deschutes,not detected,NA,unmeasured,0,75,197692,5.88,22258222560,1.00E+05,86ea08ac199cc7952e4821006e6ae26643db83cc
233,4/13/20,MI,Macomb,quantifiable,117.2024513,1610328.657,164,3418,873972,25.2,95392382400,135000,8725765f02c4e57b68403450a735984ad0086232
234,4/6/20,MI,Macomb,quantifiable,311.3577583,2499330.978,156,2159,873972,22.8,86307393600,135000,8725765f02c4e57b68403450a735984ad0086232
235,4/27/20,MI,Macomb,quantifiable,194.1743615,unmeasured,42,5245,873972,17.5,66244710000,135000,8725765f02c4e57b68403450a735984ad0086232
236,4/20/20,MI,Macomb,quantifiable,165.0767787,547404.3851,65,4425,873972,20.33,76957425960,135000,8725765f02c4e57b68403450a735984ad0086232
237,4/14/20,TN,Knox,not detected,NA,2075232.557,1,174,470313,14.63,55380577560,90000,a478c44759c0920dc0c3c16715f299fec8c0f486
238,4/20/20,TN,Knox,not detected,NA,615396.8545,0,193,470313,11.37,43040134440,90000,a478c44759c0920dc0c3c16715f299fec8c0f486
239,5/5/20,TN,Knox,not detected,NA,558832.0067,2,251,470313,7.7,29147672400,90000,a478c44759c0920dc0c3c16715f299fec8c0f486
240,4/29/20,TN,Knox,not detected,NA,unmeasured,7,221,470313,9.76,36945621120,90000,a478c44759c0920dc0c3c16715f299fec8c0f486
241,4/21/20,CO,Gunnison,quantifiable,114.3553966,2569140.007,4,121,17462,0.73,2763350760,5854,5109a5e5915fdd063deb341f7e4c44637033c081
242,4/14/20,CO,Gunnison,quantifiable,38.70671937,3062374.304,0,99,17462,0.65,2460517800,5854,5109a5e5915fdd063deb341f7e4c44637033c081
243,5/12/20,CO,Gunnison,quantifiable,19.49344866,1470675.21,1,174,17462,0.96,3633995520,5854,5109a5e5915fdd063deb341f7e4c44637033c081
244,5/5/20,CO,Gunnison,not detected,NA,1440601.2,0,168,17462,0.85,3217600200,5854,5109a5e5915fdd063deb341f7e4c44637033c081
245,3/29/20,CA,Orange,not detected,NA,unmeasured,28,431,3175692,6.76,25589385120,65089,96e11fe806c1b1dd112228c0221c943ee1666f33
246,4/20/20,CO,Gunnison,not detected,NA,4366110.994,3,117,17462,0.06336,239843704.3,1500,a8e870a034c245b9057c71f7aacebeceff89922d
247,4/27/20,CO,Gunnison,quantifiable,50.09756028,2414731.081,0,158,17462,0.054,204412248,1500,a8e870a034c245b9057c71f7aacebeceff89922d
248,5/4/20,CO,Gunnison,not detected,NA,897781.7483,3,168,17462,0.0604,228638884.8,1500,a8e870a034c245b9057c71f7aacebeceff89922d
249,4/13/20,CO,Gunnison,not detected,NA,2351903.626,0,99,17462,0.03,113562360,400,1a9d42871053990d0252105b3ecd38a2640e5b6c
250,4/30/20,CO,Gunnison,not detected,NA,unmeasured,3,164,17462,0.03,113562360,400,1a9d42871053990d0252105b3ecd38a2640e5b6c
251,5/6/20,CO,Gunnison,not detected,NA,3030901.147,4,172,17462,0.03,113562360,400,1a9d42871053990d0252105b3ecd38a2640e5b6c
252,4/21/20,CO,Gunnison,quantifiable,50.55707551,132940.6421,4,121,17462,0.03,113562360,400,1a9d42871053990d0252105b3ecd38a2640e5b6c
253,4/19/20,CO,Gunnison,quantifiable,47.27162744,186301.6804,0,114,17462,0.164,620807568,1500,7acfe6f09d1fd914f174ee20755dab5d4fc02c8e
254,4/12/20,CO,Gunnison,not detected,NA,183121.4726,0,99,17462,0.183,692730396,1500,7acfe6f09d1fd914f174ee20755dab5d4fc02c8e
255,5/6/20,CO,Gunnison,not detected,NA,1000047.831,4,172,17462,0.279,1056129948,1500,7acfe6f09d1fd914f174ee20755dab5d4fc02c8e
256,4/26/20,CO,Gunnison,not detected,NA,1354019.042,7,158,17462,0.212,802507344,1500,7acfe6f09d1fd914f174ee20755dab5d4fc02c8e
257,4/19/20,TX,Collin,quantifiable,60.31081715,2223190.982,6,527,1034730,61.8,2.34E+11,574313,d7718dd8fb0b9db2f91eb594b66001ded47b5f2e
258,4/12/20,TX,Collin,not detected,NA,1740989.982,12,453,1034730,61.8,2.34E+11,574313,d7718dd8fb0b9db2f91eb594b66001ded47b5f2e
259,5/3/20,TX,Collin,quantifiable,25.84686472,unmeasured,18,784,1034730,61.8,2.34E+11,574313,d7718dd8fb0b9db2f91eb594b66001ded47b5f2e
260,4/26/20,TX,Collin,quantifiable,34.81668254,10220761.92,15,654,1034730,61.8,2.34E+11,574313,d7718dd8fb0b9db2f91eb594b66001ded47b5f2e
261,4/19/20,TX,Dallas,not detected,NA,2223190.982,238,2428,2635516,2.364,8948713968,16429,c7988369ef4ebc3befad03526a1c6129d98546af
262,4/12/20,TX,Dallas,not detected,NA,2230859.772,79,1723,2635516,3.4,12870400800,16429,c7988369ef4ebc3befad03526a1c6129d98546af
263,5/3/20,TX,Dallas,quantifiable,56.05319402,5380600.802,181,3899,2635516,2.155,8157562860,16429,c7988369ef4ebc3befad03526a1c6129d98546af
264,4/26/20,TX,Dallas,quantifiable,409.7285684,9442495.186,75,2909,2635516,1.967,7445905404,16429,c7988369ef4ebc3befad03526a1c6129d98546af
265,4/12/20,TX,Collin,quantifiable,9.718152894,18040176.08,12,453,1034730,18,68137416000,186000,2a771de956a65d6626a0ec2414fbe6fcfbaadfc4
266,4/19/20,TX,Collin,not detected,NA,287507.8931,6,527,1034730,16,60566592000,186000,2a771de956a65d6626a0ec2414fbe6fcfbaadfc4
267,4/27/20,TX,Collin,quantifiable,46.66378804,unmeasured,9,663,1034730,17,64352004000,186000,2a771de956a65d6626a0ec2414fbe6fcfbaadfc4
268,5/3/20,TX,Collin,quantifiable,48.36596336,1641998.561,18,784,1034730,15,56781180000,186000,2a771de956a65d6626a0ec2414fbe6fcfbaadfc4
269,4/12/20,TX,Dallas,not detected,NA,12784706.79,79,1723,2635516,26.61,1.01E+11,234048,bc490857c8b88e3b145e91c5ce0ece1b7a6950fc
270,4/19/20,TX,Dallas,quantifiable,84.75030682,15827479.95,238,2428,2635516,24.085,91171648020,234048,bc490857c8b88e3b145e91c5ce0ece1b7a6950fc
271,5/3/20,TX,Dallas,quantifiable,66.50562693,unmeasured,181,3899,2635516,20.713,78407238756,234048,bc490857c8b88e3b145e91c5ce0ece1b7a6950fc
272,4/26/20,TX,Dallas,quantifiable,96.0745107,9029116.821,75,2909,2635516,19.838,75095003256,234048,bc490857c8b88e3b145e91c5ce0ece1b7a6950fc
273,4/12/20,TX,Collin,not detected,NA,11255305.1,12,453,1034730,9.751,36911552412,76715,42520bf367a1928222b18a42dad147e19327969d
274,4/19/20,TX,Collin,quantifiable,53.78674942,1450556.909,6,527,1034730,7.444,28178606928,76715,42520bf367a1928222b18a42dad147e19327969d
275,4/26/20,TX,Collin,quantifiable,11.65413118,8031529.744,15,654,1034730,7.068,26755292016,76715,42520bf367a1928222b18a42dad147e19327969d
276,5/3/20,TX,Collin,not detected,NA,unmeasured,18,784,1034730,8.153,30862464036,76715,42520bf367a1928222b18a42dad147e19327969d
277,4/1/20,CO,Boulder,not detected,NA,7843.470388,7,114,326196,0.118,446678616,1575,86519772d1b661352c90f8aab4ac87cdffffbf7b
278,4/19/20,TX,Collin,quantifiable,35.65426203,1950508.162,6,527,1034730,7.337,27773567844,81398,106f17b31d8b45999af312961bc0bf674a905db9
279,4/12/20,TX,Collin,quantifiable,12.58877265,5480217.208,12,453,1034730,7.062,26732579544,81398,106f17b31d8b45999af312961bc0bf674a905db9
280,5/3/20,TX,Collin,not detected,NA,unmeasured,18,784,1034730,7.169,27137618628,81398,106f17b31d8b45999af312961bc0bf674a905db9
281,4/26/20,TX,Collin,not detected,NA,6926148.074,15,654,1034730,7.09,26838571080,81398,106f17b31d8b45999af312961bc0bf674a905db9
282,4/20/20,TX,Collin,not detected,NA,1808201.279,0,527,1034730,3.5,13248942000,66617,6da79b7681e3b58a6b6b090b48584406141089d8
283,4/13/20,TX,Collin,not detected,NA,12932783.93,19,472,1034730,4,15141648000,66617,6da79b7681e3b58a6b6b090b48584406141089d8
284,4/27/20,TX,Collin,not detected,NA,unmeasured,9,663,1034730,2.8,10599153600,66617,6da79b7681e3b58a6b6b090b48584406141089d8
285,5/4/20,TX,Collin,not detected,NA,1833279.88,5,789,1034730,3.9,14763106800,66617,6da79b7681e3b58a6b6b090b48584406141089d8
286,4/29/20,DE,New Castle,quantifiable,168.8631357,20680987.5,16,1717,558753,71.8,2.72E+11,5.00E+05,a27ea125f0927e87c1a4cf6bdea9047ad0ad8baa
287,5/6/20,DE,New Castle,quantifiable,25.73305001,1491072.54,108,2087,558753,71.8,2.72E+11,5.00E+05,a27ea125f0927e87c1a4cf6bdea9047ad0ad8baa
288,4/15/20,DE,New Castle,quantifiable,81.05904811,15557301.63,27,974,558753,71.8,2.72E+11,5.00E+05,a27ea125f0927e87c1a4cf6bdea9047ad0ad8baa
289,4/22/20,DE,New Castle,quantifiable,209.805667,2246276.802,49,1352,558753,71.8,2.72E+11,5.00E+05,a27ea125f0927e87c1a4cf6bdea9047ad0ad8baa
290,4/13/20,VT,Chittenden,not detected,NA,8294162.153,8,372,163774,0.121,458034852,1000,dfd3e1d058c02ee62f704a278119ea4d61f512ed
291,4/13/20,VT,Chittenden,not detected,NA,7352415.157,8,372,163774,0.121,458034852,1000,dfd3e1d058c02ee62f704a278119ea4d61f512ed
292,4/29/20,VT,Chittenden,not detected,NA,unmeasured,0,416,163774,0.125,473176500,1000,dfd3e1d058c02ee62f704a278119ea4d61f512ed
293,5/4/20,VT,Chittenden,quantifiable,14.56396216,6600164.685,2,425,163774,0.191,723013692,1000,dfd3e1d058c02ee62f704a278119ea4d61f512ed
294,4/19/20,WI,Shawano,not detected,NA,609072.1926,0,6,40899,3.103,11746133436,18000,20c73c96252ced86fd6f829392187af2f83d98ae
295,4/12/20,WI,Shawano,not detected,NA,4857974.961,0,5,40899,3.232,12234451584,18000,20c73c96252ced86fd6f829392187af2f83d98ae
296,4/26/20,WI,Shawano,quantifiable,26.77076962,12225011.38,0,8,40899,2.7,10220612400,18000,20c73c96252ced86fd6f829392187af2f83d98ae
297,5/3/20,WI,Shawano,quantifiable,15.06957385,unmeasured,0,16,40899,2.8,10599153600,18000,20c73c96252ced86fd6f829392187af2f83d98ae
298,4/20/20,CA,Santa Barbara,not detected,NA,1687861.364,22,416,446499,8.975,33974072700,97000,c51fa86f99634a76a61c24c7ab7738d5fa936eb6
299,4/13/20,CA,Santa Barbara,quantifiable,39.43988797,11784564.06,17,284,446499,6.09,23053159080,97000,c51fa86f99634a76a61c24c7ab7738d5fa936eb6
300,5/18/20,CA,Santa Barbara,not detected,NA,15519340.71,22,1496,446499,4.55,17223624600,97000,c51fa86f99634a76a61c24c7ab7738d5fa936eb6
301,5/11/20,CA,Santa Barbara,not detected,NA,2696030.32,54,1362,446499,4.5,17034354000,97000,c51fa86f99634a76a61c24c7ab7738d5fa936eb6
302,4/21/20,AL,Baldwin,quantifiable,36.83005246,2025807.954,6,123,223234,0.444,1680722928,5006,77cd135b34539418975122051d6b6df869817eba
303,4/28/20,AL,Baldwin,not detected,NA,unmeasured,3,171,223234,0.47,1779143640,5006,77cd135b34539418975122051d6b6df869817eba
304,5/5/20,AL,Baldwin,quantifiable,14.80919886,277776.0335,1,189,223234,0.48,1816997760,5006,77cd135b34539418975122051d6b6df869817eba
305,5/12/20,AL,Baldwin,quantifiable,25.27378933,1216926.286,3,227,223234,0.45,1703435400,5006,77cd135b34539418975122051d6b6df869817eba
306,4/21/20,AL,Baldwin,not detected,NA,1753021.619,6,123,223234,0.824,3119179488,14142,3d81a333623adcf8832ffa1d521a143277976d46
307,4/28/20,AL,Baldwin,not detected,NA,unmeasured,3,171,223234,0.715,2706569580,14142,3d81a333623adcf8832ffa1d521a143277976d46
308,5/5/20,AL,Baldwin,not detected,NA,183753.1413,1,189,223234,0.845,3198673140,14142,3d81a333623adcf8832ffa1d521a143277976d46
309,5/12/20,AL,Baldwin,not detected,NA,632585.5571,3,227,223234,0.685,2593007220,14142,3d81a333623adcf8832ffa1d521a143277976d46
310,3/25/20,MI,Macomb,quantifiable,175.089582,unmeasured,56,281,873972,22.9,86685934800,135000,8725765f02c4e57b68403450a735984ad0086232
311,5/12/20,AL,Baldwin,not detected,NA,4321238.851,3,227,223234,0.229,866859348,6098,a3020632cb7beca871b4c6ba6f369a052611b3a4
312,4/28/20,AL,Baldwin,not detected,NA,unmeasured,3,171,223234,0.225,851717700,6098,a3020632cb7beca871b4c6ba6f369a052611b3a4
313,4/21/20,AL,Baldwin,not detected,NA,226.7186631,6,123,223234,0.238,900928056,6098,a3020632cb7beca871b4c6ba6f369a052611b3a4
314,5/5/20,AL,Baldwin,not detected,NA,586432.8257,1,189,223234,0.226,855503112,6098,a3020632cb7beca871b4c6ba6f369a052611b3a4
315,4/21/20,AL,Baldwin,quantifiable,18.49705063,780449.4377,6,123,223234,0.857,3244098084,17316,ccf561d945e0a7344dc0a80db34fb650fdea1e28
316,4/28/20,AL,Baldwin,not detected,NA,62038.7119,3,171,223234,0.662,2505942744,17316,ccf561d945e0a7344dc0a80db34fb650fdea1e28
317,5/5/20,AL,Baldwin,not detected,NA,158463.1454,1,189,223234,0.664,2513513568,17316,ccf561d945e0a7344dc0a80db34fb650fdea1e28
318,5/12/20,AL,Baldwin,not detected,NA,1586418.523,3,227,223234,0.804,3043471248,17316,ccf561d945e0a7344dc0a80db34fb650fdea1e28
319,4/21/20,MA,Plymouth,quantifiable,946.106099,680024.8324,67,3043,521202,0.9999,3785033459,13000,cbf216550f36f5d548a0e32209bfd861d8617311
320,4/15/20,MA,Plymouth,quantifiable,31.3604431,1491072.54,101,2308,521202,0.974,3686991288,13000,cbf216550f36f5d548a0e32209bfd861d8617311
321,4/28/20,MA,Plymouth,quantifiable,16.48798208,unmeasured,137,4744,521202,1.0212,3865662734,13000,cbf216550f36f5d548a0e32209bfd861d8617311
322,5/5/20,MA,Plymouth,quantifiable,24.19036381,133859.3686,134,5736,521202,1.0159,3845600051,13000,cbf216550f36f5d548a0e32209bfd861d8617311
323,4/15/20,IL,Peoria,quantifiable,137.0892733,7119602.913,2,33,179179,25.8,97663629600,134000,f26cdff0443ebd60dbe338ef5c352bbe5c26f053
324,4/20/20,IL,Peoria,quantifiable,47.02001778,2215548.554,4,43,179179,21.768,82400848416,134000,f26cdff0443ebd60dbe338ef5c352bbe5c26f053
325,4/27/20,IL,Peoria,quantifiable,90.28157636,unmeasured,3,68,179179,45.383,1.72E+11,134000,f26cdff0443ebd60dbe338ef5c352bbe5c26f053
326,4/13/20,CO,Arapahoe,not detected,NA,2781.065849,0,998,656590,18.7,70787204400,3.00E+05,235aeb4c00467134cc432a9dfc10b882903991b7
327,4/18/20,CO,Arapahoe,quantifiable,68.37919847,2155347.361,79,1498,656590,19.7,74572616400,3.00E+05,235aeb4c00467134cc432a9dfc10b882903991b7
328,4/27/20,CO,Arapahoe,quantifiable,67.98530483,1957236.346,92,2252,656590,18.6,70408663200,3.00E+05,235aeb4c00467134cc432a9dfc10b882903991b7
329,5/4/20,CO,Arapahoe,quantifiable,45.19854222,726004.4322,52,2758,656590,18.8,71165745600,3.00E+05,235aeb4c00467134cc432a9dfc10b882903991b7
330,4/21/20,AZ,Yavapai,not detected,NA,711158.2819,1,72,235099,0.8,3028329600,10397,c8e782e6cfd2dc5ee6bbd1a0701c4550348ab012
331,4/14/20,AZ,Yavapai,quantifiable,39.94963146,4336144.756,1,66,235099,0.8,3028329600,10397,c8e782e6cfd2dc5ee6bbd1a0701c4550348ab012
332,4/29/20,AZ,Yavapai,not detected,NA,unmeasured,2,79,235099,0.787,2979119244,10397,c8e782e6cfd2dc5ee6bbd1a0701c4550348ab012
333,5/12/20,AZ,Yavapai,not detected,NA,509758.2111,26,206,235099,0.86,3255454320,10397,c8e782e6cfd2dc5ee6bbd1a0701c4550348ab012
334,4/20/20,NE,Dawson,quantifiable,1481.404011,2525284.262,5,49,23595,0.361,1366533732,3977,5028be17103a4e84f98c45b17f1bcefc4a4ad5d7
335,4/27/20,NE,Dawson,not detected,NA,8634.372325,13,379,23595,0.37,1400602440,3977,5028be17103a4e84f98c45b17f1bcefc4a4ad5d7
336,5/4/20,NE,Dawson,quantifiable,14.56892114,5633.635859,9,552,23595,0.496,1877564352,3977,5028be17103a4e84f98c45b17f1bcefc4a4ad5d7
337,5/11/20,NE,Dawson,quantifiable,45.13610855,850613.5019,5,712,23595,0.423,1601229276,3977,5028be17103a4e84f98c45b17f1bcefc4a4ad5d7
338,4/29/20,VA,Stafford,quantifiable,140.271958,unmeasured,4,225,152882,6.5,24605178000,99373,c4dc7e492b158d2ddb304b74ceb1894de71206b2
339,5/3/20,VA,Stafford,quantifiable,74.60956874,unmeasured,9,271,152882,7.7,29147672400,99373,c4dc7e492b158d2ddb304b74ceb1894de71206b2
340,4/28/20,VA,Stafford,quantifiable,210.7064527,1715239.51,3,221,152882,6.1,23091013200,99373,c4dc7e492b158d2ddb304b74ceb1894de71206b2
341,5/11/20,VA,Stafford,quantifiable,195.3393701,1317227.449,10,384,152882,5.7,21576848400,99373,c4dc7e492b158d2ddb304b74ceb1894de71206b2
342,4/21/20,VA,Stafford,quantifiable,89.13182616,847689.4381,3,164,152882,3.3,12491859600,53508,232784ef1f43b5f21c30a9d14bc9fb16d4bdfb3d
